Timestamp,"MB Fan #1","MB Fan #2","MB Fan #3","MB Fan #4","MB Fan #5","MB Temp #1","MB Temp #2","MB Temp #3","MB Temp #4","MB Temp #5","MB VCPU","CPU Package","CPU Load","GPU #1 Fan","GPU #1 Temp #1","GPU #1 Temp #2","GPU #1 Temp #3","GPU #1 Load","GPU #1 Memory Load","GPU #1 Video Engine","GPU #2 Temp #1","GPU #2 Temp #2","GPU #2 Load #1","GPU #2 Memory Load","GPU #2 Video Engine","HX1000i Fan","HX1000i Temp","HX1000i Power In #1","HX1000i Power Out #1","HX1000i Efficiency","HX1000i 12V Voltage","HX1000i 5V Voltage","HX1000i 3.3V Voltage","HX1000i 12V Current","HX1000i 5V Current","HX1000i 3.3V Current","HX1000i 12V Power","HX1000i 5V Power","HX1000i 3.3V Power"
21/9/2025 19:27:53 PM,1314RPM,1473RPM,4128RPM,533RPM,1072RPM,35.00°C,46.50°C,36.00°C,41.00°C,46.00°C,1.16V,47.13°C,12%,1598RPM,44.00°C,36.00°C,28.00°C,23%,26%,0%,37.00°C,41.00°C,0%,0%,0%,1768RPM,29.00°C,188W,172W,92W,11.90V,5.10V,3.30V,11.00A,8.00A,0.00A,131W,41W,0W
21/9/2025 19:27:55 PM,1305RPM,1391RPM,4166RPM,533RPM,1073RPM,35.00°C,44.00°C,36.00°C,41.00°C,45.00°C,1.21V,44.25°C,10%,1593RPM,44.00°C,37.00°C,29.00°C,24%,25%,0%,37.00°C,41.00°C,0%,0%,0%,1768RPM,29.00°C,188W,172W,92W,11.90V,5.10V,3.30V,11.00A,8.10A,0.00A,131W,41W,0W
21/9/2025 19:27:57 PM,1305RPM,1391RPM,4166RPM,533RPM,1073RPM,35.00°C,44.00°C,36.00°C,41.00°C,45.00°C,1.21V,51.75°C,23%,1593RPM,44.00°C,37.00°C,29.00°C,24%,25%,0%,37.00°C,41.00°C,0%,0%,0%,1768RPM,29.00°C,200W,184W,92W,11.90V,5.10V,3.30V,12.00A,8.00A,0.00A,143W,41W,0W
21/9/2025 19:27:59 PM,1248RPM,1335RPM,4153RPM,584RPM,1072RPM,35.00°C,55.00°C,36.00°C,41.00°C,46.00°C,1.17V,55.50°C,15%,1596RPM,46.00°C,37.00°C,29.00°C,37%,25%,0%,37.00°C,41.00°C,0%,0%,0%,1792RPM,29.00°C,316W,295W,93W,11.90V,4.00V,40.00V,13.00A,0.00A,3.50A,155W,0W,140W
21/9/2025 19:28:01 PM,1248RPM,1335RPM,4153RPM,584RPM,1072RPM,35.00°C,55.00°C,36.00°C,41.00°C,46.00°C,1.17V,55.50°C,15%,1596RPM,46.00°C,37.00°C,29.00°C,37%,25%,0%,37.00°C,41.00°C,0%,0%,0%,1792RPM,29.00°C,212W,196W,92W,11.90V,5.10V,3.30V,13.00A,8.00A,0.00A,155W,41W,0W
21/9/2025 19:28:03 PM,1248RPM,1335RPM,4153RPM,584RPM,1072RPM,35.00°C,55.00°C,36.00°C,41.00°C,46.00°C,1.17V,55.50°C,15%,1596RPM,46.00°C,37.00°C,29.00°C,37%,25%,0%,37.00°C,41.00°C,0%,0%,0%,1792RPM,29.00°C,206W,190W,92W,11.90V,5.10V,3.30V,12.50A,8.00A,0.00A,149W,41W,0W
21/9/2025 19:28:05 PM,1248RPM,1335RPM,4153RPM,584RPM,1072RPM,35.00°C,55.00°C,36.00°C,41.00°C,46.00°C,1.17V,55.50°C,15%,1596RPM,46.00°C,37.00°C,29.00°C,37%,25%,0%,37.00°C,41.00°C,0%,0%,0%,1776RPM,29.00°C,207W,190W,92W,11.90V,5.10V,3.30V,12.50A,8.10A,0.00A,149W,41W,0W
21/9/2025 19:28:07 PM,1248RPM,1335RPM,4153RPM,584RPM,1072RPM,35.00°C,55.00°C,36.00°C,41.00°C,46.00°C,1.17V,55.88°C,16%,1596RPM,46.00°C,37.00°C,29.00°C,37%,25%,0%,37.00°C,41.00°C,0%,0%,0%,1776RPM,29.00°C,206W,190W,92W,11.90V,5.10V,3.30V,12.50A,8.00A,0.00A,149W,41W,0W
21/9/2025 19:28:09 PM,1248RPM,1335RPM,4153RPM,584RPM,1072RPM,35.00°C,55.00°C,36.00°C,41.00°C,46.00°C,1.17V,55.88°C,16%,1596RPM,46.00°C,37.00°C,29.00°C,37%,25%,0%,37.00°C,41.00°C,0%,0%,0%,1776RPM,29.00°C,225W,208W,92W,11.90V,5.10V,3.30V,14.00A,8.10A,0.00A,167W,41W,0W
21/9/2025 19:28:11 PM,1409RPM,1681RPM,4128RPM,541RPM,1056RPM,35.00°C,57.50°C,36.00°C,41.00°C,46.00°C,1.20V,57.38°C,19%,1591RPM,46.00°C,37.00°C,29.00°C,39%,25%,0%,37.00°C,41.00°C,0%,0%,0%,1776RPM,0.00°C,515W,482W,93W,11.90V,5.10V,3.30V,37.00A,8.10A,0.00A,440W,41W,0W
21/9/2025 19:28:13 PM,1409RPM,1681RPM,4128RPM,541RPM,1056RPM,35.00°C,57.50°C,36.00°C,41.00°C,46.00°C,1.20V,57.38°C,19%,1591RPM,46.00°C,37.00°C,29.00°C,39%,25%,0%,37.00°C,41.00°C,0%,0%,0%,1792RPM,29.00°C,188W,172W,92W,11.90V,5.10V,3.30V,11.00A,8.10A,0.00A,131W,41W,0W
21/9/2025 19:28:15 PM,1409RPM,1681RPM,4128RPM,541RPM,1056RPM,35.00°C,57.50°C,36.00°C,41.00°C,46.00°C,1.20V,57.38°C,19%,1591RPM,46.00°C,37.00°C,29.00°C,39%,25%,0%,37.00°C,41.00°C,0%,0%,0%,1784RPM,29.00°C,181W,166W,91W,11.90V,5.10V,3.30V,10.50A,8.00A,0.00A,125W,41W,0W
21/9/2025 19:28:17 PM,1409RPM,1681RPM,4128RPM,541RPM,1056RPM,35.00°C,57.50°C,36.00°C,41.00°C,46.00°C,1.20V,57.38°C,16%,1591RPM,46.00°C,37.00°C,29.00°C,39%,25%,0%,37.00°C,41.00°C,0%,0%,0%,1784RPM,29.00°C,183W,167W,91W,11.90V,5.10V,3.30V,10.50A,8.30A,0.00A,125W,42W,0W
21/9/2025 19:28:19 PM,1409RPM,1681RPM,4128RPM,541RPM,1056RPM,35.00°C,57.50°C,36.00°C,41.00°C,46.00°C,1.20V,57.38°C,16%,1591RPM,46.00°C,37.00°C,29.00°C,39%,25%,0%,37.00°C,41.00°C,0%,0%,0%,1768RPM,29.00°C,206W,190W,92W,11.90V,5.10V,3.30V,12.50A,8.00A,0.00A,149W,41W,0W
21/9/2025 19:28:21 PM,1409RPM,1681RPM,4128RPM,541RPM,1056RPM,35.00°C,57.50°C,36.00°C,41.00°C,46.00°C,1.20V,57.38°C,16%,1591RPM,46.00°C,37.00°C,29.00°C,39%,25%,0%,37.00°C,41.00°C,0%,0%,0%,1768RPM,29.00°C,256W,238W,93W,11.90V,5.10V,3.30V,16.50A,8.10A,0.00A,196W,41W,0W
21/9/2025 19:28:23 PM,1409RPM,1681RPM,4128RPM,541RPM,1056RPM,35.00°C,57.50°C,36.00°C,41.00°C,46.00°C,1.20V,57.38°C,16%,1591RPM,46.00°C,37.00°C,29.00°C,39%,25%,0%,37.00°C,41.00°C,0%,0%,0%,1776RPM,29.00°C,181W,166W,91W,11.90V,5.10V,3.30V,10.50A,8.00A,0.00A,125W,41W,0W
21/9/2025 19:28:25 PM,1453RPM,1336RPM,4153RPM,532RPM,1074RPM,35.00°C,59.00°C,36.00°C,41.00°C,46.00°C,1.14V,59.38°C,22%,1575RPM,48.00°C,37.00°C,29.00°C,0%,38%,0%,38.00°C,41.00°C,0%,0%,0%,1792RPM,29.00°C,207W,190W,92W,11.90V,5.10V,3.30V,12.50A,8.10A,0.00A,149W,41W,0W
21/9/2025 19:28:27 PM,1453RPM,1336RPM,4153RPM,532RPM,1074RPM,35.00°C,59.00°C,36.00°C,41.00°C,46.00°C,1.14V,57.88°C,23%,1575RPM,48.00°C,37.00°C,29.00°C,0%,38%,0%,38.00°C,41.00°C,0%,0%,0%,1800RPM,29.00°C,239W,221W,93W,11.90V,5.10V,3.30V,15.00A,8.30A,0.00A,179W,42W,0W
21/9/2025 19:28:29 PM,1453RPM,1336RPM,4153RPM,532RPM,1074RPM,35.00°C,59.00°C,36.00°C,41.00°C,46.00°C,1.14V,57.88°C,23%,1575RPM,48.00°C,37.00°C,29.00°C,0%,38%,0%,38.00°C,41.00°C,0%,0%,0%,1800RPM,29.00°C,213W,196W,92W,11.90V,5.00V,3.30V,13.00A,8.30A,0.00A,155W,42W,0W
21/9/2025 19:28:31 PM,1453RPM,1336RPM,4153RPM,532RPM,1074RPM,35.00°C,59.00°C,36.00°C,41.00°C,46.00°C,1.14V,57.88°C,23%,1575RPM,48.00°C,37.00°C,29.00°C,0%,38%,0%,38.00°C,41.00°C,0%,0%,0%,1792RPM,29.00°C,443W,414W,94W,11.80V,5.10V,3.30V,31.50A,8.30A,0.00A,372W,42W,0W
21/9/2025 19:28:33 PM,1453RPM,1336RPM,4153RPM,532RPM,1074RPM,35.00°C,59.00°C,36.00°C,41.00°C,46.00°C,1.14V,57.88°C,23%,1575RPM,48.00°C,37.00°C,29.00°C,0%,38%,0%,38.00°C,41.00°C,0%,0%,0%,1800RPM,29.00°C,478W,447W,94W,11.90V,5.10V,3.30V,34.00A,8.40A,0.00A,405W,43W,0W
21/9/2025 19:28:35 PM,1094RPM,1282RPM,4141RPM,535RPM,1045RPM,36.00°C,52.50°C,37.00°C,41.00°C,46.00°C,1.14V,57.88°C,28%,1604RPM,52.00°C,52.00°C,38.00°C,93%,47%,0%,38.00°C,41.00°C,0%,0%,0%,1776RPM,29.00°C,515W,477W,92W,11.90V,5.10V,3.30V,36.50A,8.30A,0.00A,434W,42W,0W
21/9/2025 19:28:37 PM,1094RPM,1282RPM,4141RPM,535RPM,1045RPM,36.00°C,52.50°C,37.00°C,41.00°C,46.00°C,1.14V,57.88°C,28%,1604RPM,52.00°C,52.00°C,38.00°C,93%,47%,0%,38.00°C,41.00°C,0%,0%,0%,1776RPM,29.00°C,482W,451W,94W,11.90V,5.00V,3.30V,34.50A,8.10A,0.00A,411W,41W,0W
21/9/2025 19:28:39 PM,1094RPM,1282RPM,4141RPM,535RPM,1045RPM,36.00°C,52.50°C,37.00°C,41.00°C,46.00°C,1.14V,57.88°C,28%,1604RPM,52.00°C,52.00°C,38.00°C,93%,47%,0%,38.00°C,41.00°C,0%,0%,0%,1776RPM,29.00°C,529W,495W,93W,11.90V,5.10V,3.30V,38.00A,8.30A,0.00A,452W,42W,0W
21/9/2025 19:28:41 PM,1094RPM,1282RPM,4141RPM,535RPM,1045RPM,36.00°C,52.50°C,37.00°C,41.00°C,46.00°C,1.14V,57.88°C,28%,1604RPM,52.00°C,52.00°C,38.00°C,93%,47%,0%,38.00°C,41.00°C,0%,0%,0%,1776RPM,29.00°C,541W,506W,93W,11.90V,5.00V,3.30V,39.00A,8.30A,0.00A,464W,42W,0W
21/9/2025 19:28:43 PM,1094RPM,1282RPM,4141RPM,535RPM,1045RPM,36.00°C,52.50°C,37.00°C,41.00°C,46.00°C,1.14V,57.88°C,41%,1604RPM,52.00°C,52.00°C,38.00°C,93%,47%,0%,38.00°C,41.00°C,0%,0%,0%,1792RPM,29.00°C,414W,387W,94W,11.90V,5.10V,3.30V,29.00A,8.30A,0.00A,345W,42W,0W
21/9/2025 19:28:45 PM,1094RPM,1282RPM,4141RPM,535RPM,1045RPM,36.00°C,52.50°C,37.00°C,41.00°C,46.00°C,1.14V,57.88°C,41%,1604RPM,52.00°C,52.00°C,38.00°C,93%,47%,0%,38.00°C,41.00°C,0%,0%,0%,1792RPM,29.50°C,330W,308W,93W,11.90V,5.00V,3.30V,22.50A,8.10A,0.00A,268W,41W,0W
21/9/2025 19:28:47 PM,1094RPM,1282RPM,4141RPM,535RPM,1045RPM,36.00°C,52.50°C,37.00°C,41.00°C,46.00°C,1.14V,57.88°C,41%,1604RPM,52.00°C,52.00°C,38.00°C,93%,47%,0%,38.00°C,41.00°C,0%,0%,0%,1792RPM,29.50°C,421W,393W,94W,11.90V,5.10V,3.30V,29.50A,8.30A,0.00A,351W,42W,0W
21/9/2025 19:28:49 PM,1094RPM,1282RPM,4141RPM,535RPM,1045RPM,36.00°C,52.50°C,37.00°C,41.00°C,46.00°C,1.14V,51.13°C,44%,1604RPM,52.00°C,52.00°C,38.00°C,93%,47%,0%,38.00°C,41.00°C,0%,0%,0%,1792RPM,29.50°C,355W,332W,93W,11.90V,5.00V,3.30V,24.50A,8.10A,0.00A,292W,41W,0W
21/9/2025 19:28:51 PM,1094RPM,1282RPM,4141RPM,535RPM,1045RPM,36.00°C,52.50°C,37.00°C,41.00°C,46.00°C,1.14V,51.13°C,44%,1604RPM,52.00°C,52.00°C,38.00°C,93%,47%,0%,38.00°C,41.00°C,0%,0%,0%,1776RPM,29.50°C,516W,483W,93W,11.90V,5.10V,3.30V,37.00A,8.30A,0.00A,440W,42W,0W
21/9/2025 19:28:53 PM,1398RPM,1551RPM,4141RPM,539RPM,1349RPM,36.00°C,47.50°C,37.00°C,41.00°C,46.00°C,1.16V,47.88°C,36%,2460RPM,56.00°C,56.00°C,42.00°C,94%,48%,0%,38.00°C,42.00°C,0%,0%,0%,1776RPM,29.50°C,477W,446W,94W,11.90V,5.00V,3.30V,34.00A,8.30A,0.00A,405W,42W,0W
21/9/2025 19:28:55 PM,1398RPM,1551RPM,4141RPM,539RPM,1349RPM,36.00°C,47.50°C,37.00°C,41.00°C,46.00°C,1.16V,47.88°C,34%,2460RPM,56.00°C,56.00°C,42.00°C,94%,48%,0%,38.00°C,42.00°C,0%,0%,0%,1776RPM,29.50°C,777W,721W,93W,11.90V,29.50V,3.30V,40.50A,8.10A,0.00A,482W,239W,0W
21/9/2025 19:28:57 PM,1398RPM,1551RPM,4141RPM,539RPM,1349RPM,36.00°C,47.50°C,37.00°C,41.00°C,46.00°C,1.16V,47.88°C,34%,2460RPM,56.00°C,56.00°C,42.00°C,94%,48%,0%,38.00°C,42.00°C,0%,0%,0%,1776RPM,29.50°C,477W,446W,94W,11.90V,5.10V,3.30V,34.00A,8.10A,0.00A,405W,41W,0W
21/9/2025 19:28:59 PM,1398RPM,1551RPM,4141RPM,539RPM,1349RPM,36.00°C,47.50°C,37.00°C,41.00°C,46.00°C,1.16V,47.88°C,34%,2460RPM,56.00°C,56.00°C,42.00°C,94%,48%,0%,38.00°C,42.00°C,0%,0%,0%,1768RPM,29.50°C,516W,483W,93W,11.90V,5.10V,3.30V,37.00A,8.30A,0.00A,440W,42W,0W
21/9/2025 19:29:01 PM,1398RPM,1551RPM,4141RPM,539RPM,1349RPM,36.00°C,47.50°C,37.00°C,41.00°C,46.00°C,1.16V,47.88°C,34%,2460RPM,56.00°C,56.00°C,42.00°C,94%,48%,0%,38.00°C,42.00°C,0%,0%,0%,1776RPM,29.50°C,478W,447W,94W,11.90V,5.10V,3.30V,34.00A,8.30A,0.00A,405W,42W,0W
21/9/2025 19:29:03 PM,1314RPM,1448RPM,4115RPM,693RPM,1463RPM,36.00°C,48.00°C,37.00°C,41.00°C,46.00°C,1.15V,47.88°C,32%,2684RPM,56.00°C,56.00°C,43.00°C,92%,48%,0%,38.00°C,41.00°C,0%,0%,0%,1776RPM,29.50°C,451W,422W,94W,11.90V,5.00V,3.30V,32.00A,8.30A,0.00A,381W,42W,0W
21/9/2025 19:29:05 PM,1314RPM,1448RPM,4115RPM,693RPM,1463RPM,36.00°C,48.00°C,37.00°C,41.00°C,46.00°C,1.15V,47.88°C,32%,2684RPM,56.00°C,56.00°C,43.00°C,92%,48%,0%,38.00°C,41.00°C,0%,0%,0%,1800RPM,29.50°C,388W,363W,93W,11.90V,5.00V,3.30V,27.00A,8.30A,0.00A,321W,42W,0W
21/9/2025 19:29:07 PM,1314RPM,1448RPM,4115RPM,693RPM,1463RPM,36.00°C,48.00°C,37.00°C,41.00°C,46.00°C,1.15V,47.88°C,32%,2684RPM,56.00°C,56.00°C,43.00°C,92%,48%,0%,38.00°C,41.00°C,0%,0%,0%,1776RPM,29.50°C,388W,363W,93W,11.90V,5.10V,3.30V,27.00A,8.10A,0.00A,321W,41W,0W
21/9/2025 19:29:09 PM,1314RPM,1448RPM,4115RPM,693RPM,1463RPM,36.00°C,48.00°C,37.00°C,41.00°C,46.00°C,1.15V,47.88°C,32%,2684RPM,56.00°C,56.00°C,43.00°C,92%,48%,0%,38.00°C,41.00°C,0%,0%,0%,1776RPM,29.50°C,458W,428W,94W,11.90V,5.10V,3.30V,32.50A,8.10A,0.00A,387W,41W,0W
21/9/2025 19:29:11 PM,1324RPM,1422RPM,4128RPM,600RPM,1466RPM,36.00°C,47.50°C,37.00°C,41.00°C,46.00°C,1.14V,47.88°C,36%,2681RPM,58.00°C,57.00°C,43.00°C,87%,48%,0%,38.00°C,41.00°C,0%,0%,0%,1776RPM,29.50°C,521W,487W,93W,11.90V,5.00V,3.30V,37.50A,8.10A,0.00A,446W,41W,0W
21/9/2025 19:29:13 PM,1324RPM,1422RPM,4128RPM,600RPM,1466RPM,36.00°C,47.50°C,37.00°C,41.00°C,46.00°C,1.14V,47.88°C,36%,2681RPM,58.00°C,57.00°C,43.00°C,87%,48%,0%,38.00°C,41.00°C,0%,0%,0%,1792RPM,29.50°C,368W,344W,93W,11.90V,5.00V,3.30V,25.50A,8.10A,0.00A,303W,41W,0W
21/9/2025 19:29:15 PM,1324RPM,1422RPM,4128RPM,600RPM,1466RPM,36.00°C,47.50°C,37.00°C,41.00°C,46.00°C,1.14V,47.88°C,36%,2681RPM,58.00°C,57.00°C,43.00°C,87%,48%,0%,38.00°C,41.00°C,0%,0%,0%,1800RPM,29.50°C,458W,428W,94W,11.90V,5.10V,3.30V,32.50A,8.10A,0.00A,387W,41W,0W
21/9/2025 19:29:17 PM,1324RPM,1422RPM,4128RPM,600RPM,1466RPM,36.00°C,47.50°C,37.00°C,41.00°C,46.00°C,1.14V,47.88°C,36%,2681RPM,58.00°C,57.00°C,43.00°C,87%,48%,0%,38.00°C,41.00°C,0%,0%,0%,1792RPM,30.00°C,188W,172W,92W,11.90V,5.10V,3.30V,11.00A,8.10A,0.00A,131W,41W,0W
21/9/2025 19:29:19 PM,1324RPM,1422RPM,4128RPM,600RPM,1466RPM,36.00°C,47.50°C,37.00°C,41.00°C,46.00°C,1.14V,49.13°C,37%,2681RPM,58.00°C,57.00°C,43.00°C,87%,48%,0%,38.00°C,41.00°C,0%,0%,0%,1800RPM,30.00°C,459W,429W,94W,11.90V,5.10V,3.30V,32.50A,8.30A,0.00A,387W,42W,0W
21/9/2025 19:29:21 PM,1324RPM,1422RPM,4128RPM,600RPM,1466RPM,36.00°C,47.50°C,37.00°C,41.00°C,46.00°C,1.14V,49.13°C,37%,2681RPM,58.00°C,57.00°C,43.00°C,87%,48%,0%,38.00°C,41.00°C,0%,0%,0%,1800RPM,30.00°C,433W,405W,94W,11.90V,5.10V,3.30V,30.50A,8.30A,0.00A,363W,42W,0W
21/9/2025 19:29:23 PM,1324RPM,1422RPM,4128RPM,600RPM,1466RPM,36.00°C,47.50°C,37.00°C,41.00°C,46.00°C,1.14V,49.13°C,37%,2681RPM,58.00°C,57.00°C,43.00°C,87%,48%,0%,38.00°C,41.00°C,0%,0%,0%,1800RPM,30.00°C,535W,500W,93W,11.90V,5.00V,3.30V,38.50A,8.30A,0.00A,458W,42W,0W
21/9/2025 19:29:25 PM,1318RPM,1528RPM,4153RPM,532RPM,1459RPM,36.00°C,51.00°C,37.00°C,41.80°C,46.00°C,1.12V,51.13°C,39%,2675RPM,60.00°C,57.00°C,44.00°C,87%,48%,0%,38.00°C,42.00°C,0%,0%,0%,1776RPM,30.00°C,407W,380W,94W,11.90V,5.10V,3.30V,28.50A,8.10A,0.00A,339W,41W,0W
21/9/2025 19:29:27 PM,1318RPM,1528RPM,4153RPM,532RPM,1459RPM,36.00°C,51.00°C,37.00°C,41.80°C,46.00°C,1.12V,51.13°C,39%,2675RPM,60.00°C,57.00°C,44.00°C,87%,48%,0%,38.00°C,42.00°C,0%,0%,0%,1800RPM,30.00°C,419W,392W,94W,11.90V,5.10V,3.30V,29.50A,8.10A,0.00A,351W,41W,0W
21/9/2025 19:29:29 PM,1356RPM,1530RPM,4141RPM,536RPM,1496RPM,36.00°C,51.00°C,37.00°C,41.80°C,46.00°C,1.14V,51.38°C,41%,2750RPM,60.00°C,58.00°C,44.00°C,90%,48%,0%,38.00°C,41.00°C,0%,0%,0%,1784RPM,30.00°C,464W,434W,94W,11.90V,5.00V,3.30V,33.00A,8.30A,0.00A,393W,42W,0W
21/9/2025 19:29:31 PM,1356RPM,1530RPM,4141RPM,536RPM,1496RPM,36.00°C,51.00°C,37.00°C,41.80°C,46.00°C,1.14V,51.63°C,39%,2750RPM,60.00°C,58.00°C,44.00°C,90%,48%,0%,38.00°C,41.00°C,0%,0%,0%,1800RPM,30.00°C,548W,512W,93W,11.90V,5.10V,3.30V,39.50A,8.30A,0.00A,470W,42W,0W
